Query_label	Target_label	ID	ProkkaNO	Percent_identity	align_length	mismatch	gap_opens	start_query	end_query	start_target	end_target	E_value	Bit score	seqname	start	end	strand	GTDBTax	MiDAS3_6Tax	MIdentity	MAlnLgth	SILVA138Tax	SIdentity	SAlnLgth	max_abund	Function
icaA	EsbW_18-Q3-R4-48_MAXAC.145_02557	EsbW_18-Q3-R4-48_MAXAC.145	2557	20.155	129	91	7	41	163	2	124	1.7e-06	56.2	tig00002731-10-5822760	419939	421108	+	d__Bacteria;p__Myxococcota;c__Polyangia;o__Nannocystales;f__Nannocystaceae;g__Nannocystis;s__	ESV938.1451;tax=d:Bacteria,p:Proteobacteria,c:Deltaproteobacteria,o:Myxococcales,f:Nannocystaceae,g:Nannocystis,s:midas_s_938;	100	1451	FPLP01006865.16.1524 Bacteria;Myxococcota;Polyangia;Nannocystales;Nannocystaceae;Nannocystis;metagenome	99	1512	0.22582993	SY
icaA	EsbW_18-Q3-R4-48_MAXAC.145_03036	EsbW_18-Q3-R4-48_MAXAC.145	3036	27.174	92	62	2	51	138	342	432	2.64e-08	62.2	tig00004178-10-377690	31097	32659	-	d__Bacteria;p__Myxococcota;c__Polyangia;o__Nannocystales;f__Nannocystaceae;g__Nannocystis;s__	ESV938.1451;tax=d:Bacteria,p:Proteobacteria,c:Deltaproteobacteria,o:Myxococcales,f:Nannocystaceae,g:Nannocystis,s:midas_s_938;	100	1451	FPLP01006865.16.1524 Bacteria;Myxococcota;Polyangia;Nannocystales;Nannocystaceae;Nannocystis;metagenome	99	1512	0.22582993	SY
icaA	EsbW_18-Q3-R4-48_MAXAC.145_06920	EsbW_18-Q3-R4-48_MAXAC.145	6920	21.267	221	150	7	47	255	6	214	6.69e-17	85.4	tig01102025-10-4741760	230649	231386	+	d__Bacteria;p__Myxococcota;c__Polyangia;o__Nannocystales;f__Nannocystaceae;g__Nannocystis;s__	ESV938.1451;tax=d:Bacteria,p:Proteobacteria,c:Deltaproteobacteria,o:Myxococcales,f:Nannocystaceae,g:Nannocystis,s:midas_s_938;	100	1451	FPLP01006865.16.1524 Bacteria;Myxococcota;Polyangia;Nannocystales;Nannocystaceae;Nannocystis;metagenome	99	1512	0.22582993	SY
icaA	EsbW_18-Q3-R4-48_MAXAC.154_00212	EsbW_18-Q3-R4-48_MAXAC.154	212	21.845	206	145	5	48	248	2	196	5.06e-23	102	tig00000389-10-3476080	183942	184685	+	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767;f__b-17BO;g__;s__	ESV5378.1444;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Sphingobacteriales,f:env.OPS_17,g:midas_g_3487,s:midas_s_5378;	99.7	1444	JQ815625.1.1489 Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;env.OPS 17;uncultured Bacteroidetes bacterium	94	1489	NA	SY
icaA	EsbW_18-Q3-R4-48_MAXAC.154_01397	EsbW_18-Q3-R4-48_MAXAC.154	1397	20.765	183	133	3	63	244	2	173	9.18e-14	76.6	tig00003736-10-5454050	244426	245181	+	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767;f__b-17BO;g__;s__	ESV5378.1444;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Sphingobacteriales,f:env.OPS_17,g:midas_g_3487,s:midas_s_5378;	99.7	1444	JQ815625.1.1489 Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;env.OPS 17;uncultured Bacteroidetes bacterium	94	1489	NA	SY
icaA	EsbW_18-Q3-R4-48_MAXAC.154_01400	EsbW_18-Q3-R4-48_MAXAC.154	1400	21.359	206	143	6	61	249	5	208	1.08e-14	80.4	tig00003736-10-5454050	247209	248150	+	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767;f__b-17BO;g__;s__	ESV5378.1444;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Sphingobacteriales,f:env.OPS_17,g:midas_g_3487,s:midas_s_5378;	99.7	1444	JQ815625.1.1489 Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;env.OPS 17;uncultured Bacteroidetes bacterium	94	1489	NA	SY
icaA	EsbW_18-Q3-R4-48_MAXAC.154_01403	EsbW_18-Q3-R4-48_MAXAC.154	1403	21.256	207	148	3	50	250	5	202	2.02e-21	98.5	tig00003736-10-5454050	250193	250951	-	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767;f__b-17BO;g__;s__	ESV5378.1444;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Sphingobacteriales,f:env.OPS_17,g:midas_g_3487,s:midas_s_5378;	99.7	1444	JQ815625.1.1489 Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;env.OPS 17;uncultured Bacteroidetes bacterium	94	1489	NA	SY
icaA	EsbW_18-Q3-R4-48_MAXAC.154_01498	EsbW_18-Q3-R4-48_MAXAC.154	1498	23.232	99	76	0	5	103	10	108	2.44e-17	83.1	tig00003736-10-5454050	328911	329246	+	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767;f__b-17BO;g__;s__	ESV5378.1444;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Sphingobacteriales,f:env.OPS_17,g:midas_g_3487,s:midas_s_5378;	99.7	1444	JQ815625.1.1489 Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;env.OPS 17;uncultured Bacteroidetes bacterium	94	1489	NA	SY
icaA	EsbW_18-Q3-R4-48_MAXAC.154_02757	EsbW_18-Q3-R4-48_MAXAC.154	2757	21.893	169	127	3	53	221	1	164	3.67e-19	92.8	tig00009154-10-1936220	7186	8073	-	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767;f__b-17BO;g__;s__	ESV5378.1444;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Sphingobacteriales,f:env.OPS_17,g:midas_g_3487,s:midas_s_5378;	99.7	1444	JQ815625.1.1489 Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;env.OPS 17;uncultured Bacteroidetes bacterium	94	1489	NA	SY
icaA	EsbW_18-Q3-R4-48_MAXAC.154_02813	EsbW_18-Q3-R4-48_MAXAC.154	2813	20.699	372	272	8	8	369	1	359	8.25e-38	145	tig00009154-10-1936220	51250	52350	-	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767;f__b-17BO;g__;s__	ESV5378.1444;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Sphingobacteriales,f:env.OPS_17,g:midas_g_3487,s:midas_s_5378;	99.7	1444	JQ815625.1.1489 Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;env.OPS 17;uncultured Bacteroidetes bacterium	94	1489	NA	SY
icaA	EsbW_18-Q3-R4-48_MAXAC.167_sub_00723	EsbW_18-Q3-R4-48_MAXAC.167_sub	723	26.852	108	79	0	43	150	314	421	2.65e-23	108	tig00000810-10-18378780	777033	779204	-	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae;g__Tessaracoccus;s__	ESV7854.1444;tax=d:Bacteria,p:Actinobacteria,c:Actinobacteria,o:Propionibacteriales,f:Propionibacteriaceae,g:Tessaracoccus,s:midas_s_1177;	100	1444	KJ808207.1.1486 Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Propionibacteriaceae;Tessaracoccus;uncultured bacterium	97.7	1488	0.26164824	SY
icaB	EsbW_18-Q3-R4-48_MAXAC.185_sub_01686	EsbW_18-Q3-R4-48_MAXAC.185_sub	1686	20.902	244	171	4	44	285	117	340	6.21e-67	217	tig00009857-10-2228660	117722	118765	+	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Palsa-1005;g__PALSA-1003;s__	ESV3347.1465;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:SC-I-84,g:midas_g_1341,s:midas_s_3347;	99.5	1465	KT714213.1.1493 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;SC-I-84;uncultured bacterium	96.8	1508	NA	MOD
icaA	EsbW_18-Q3-R4-48_MAXAC.200_cln_00064	EsbW_18-Q3-R4-48_MAXAC.200_cln	64	23.99	421	301	8	4	408	14	431	5.81e-63	214	tig01101894-10-7042680	56972	58270	-	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983_A;f__UBA9973;g__;s__	ESV5843.1380;tax=d:Bacteria,p:Patescibacteria,c:Gracilibacteria,o:Ca_Peregrinibacteria,f:midas_f_5174,g:midas_g_5843,s:midas_s_5843;	70.3	1476	KX123463.1.1595 Bacteria;Patescibacteria;Parcubacteria;Candidatus Nomurabacteria;Candidatus Nomurabacteria bacterium GW2011_GWE1_32_28	82.6	1612	0.1460739	SY
icaA	EsbW_18-Q3-R4-48_MAXAC.200_cln_00553	EsbW_18-Q3-R4-48_MAXAC.200_cln	553	23.153	203	138	6	49	245	3	193	3.18e-24	105	tig01101894-10-7042680	489678	490355	+	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983_A;f__UBA9973;g__;s__	ESV5843.1380;tax=d:Bacteria,p:Patescibacteria,c:Gracilibacteria,o:Ca_Peregrinibacteria,f:midas_f_5174,g:midas_g_5843,s:midas_s_5843;	70.3	1476	KX123463.1.1595 Bacteria;Patescibacteria;Parcubacteria;Candidatus Nomurabacteria;Candidatus Nomurabacteria bacterium GW2011_GWE1_32_28	82.6	1612	0.1460739	SY
icaA	EsbW_18-Q3-R4-48_MAXAC.238_00512	EsbW_18-Q3-R4-48_MAXAC.238	512	20.823	413	308	8	1	399	17	424	3.65e-59	206	tig00000052-10-35173260	635957	637486	+	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__UBA3362;s__	ESV384.1450;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Chitinophagales,f:Saprospiraceae,g:midas_g_384,s:midas_s_384;	100	1450	EU177725.1.1318 Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;uncultured;uncultured Saprospiraceae bacterium	98.5	1325	NA	SY
icaA	EsbW_18-Q3-R4-48_MAXAC.238_02020	EsbW_18-Q3-R4-48_MAXAC.238	2020	23	100	71	2	49	148	2	95	7.64e-09	63.8	tig00000052-10-35173260	2456153	2457532	-	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__UBA3362;s__	ESV384.1450;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Chitinophagales,f:Saprospiraceae,g:midas_g_384,s:midas_s_384;	100	1450	EU177725.1.1318 Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;uncultured;uncultured Saprospiraceae bacterium	98.5	1325	NA	SY
icaA	EsbW_18-Q3-R4-48_MAXAC.252_00954	EsbW_18-Q3-R4-48_MAXAC.252	954	20.652	276	196	10	6	274	11	270	2.23e-22	101	tig00002781-10-7301030	263909	264778	+	d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Myxococcaceae;g__;s__	ESV1536.1459;tax=d:Bacteria,p:Proteobacteria,c:Deltaproteobacteria,o:Myxococcales,f:midas_f_807,g:midas_g_1536,s:midas_s_1536;	95.9	1470	FPLS01061730.7.1517 Bacteria;Myxococcota;Myxococcia;Myxococcales;Myxococcaceae;uncultured;metagenome	95.2	1528	0.4848752	SY
icaA	EsbW_18-Q3-R4-48_MAXAC.252_01131	EsbW_18-Q3-R4-48_MAXAC.252	1131	24.645	211	142	8	44	248	194	393	1.74e-22	106	tig00002781-10-7301030	459156	462626	+	d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Myxococcaceae;g__;s__	ESV1536.1459;tax=d:Bacteria,p:Proteobacteria,c:Deltaproteobacteria,o:Myxococcales,f:midas_f_807,g:midas_g_1536,s:midas_s_1536;	95.9	1470	FPLS01061730.7.1517 Bacteria;Myxococcota;Myxococcia;Myxococcales;Myxococcaceae;uncultured;metagenome	95.2	1528	0.4848752	SY
icaA	EsbW_18-Q3-R4-48_MAXAC.252_02161	EsbW_18-Q3-R4-48_MAXAC.252	2161	26.042	96	64	2	46	141	1	89	8.69e-11	70	tig00003274-10-6217080	130077	131948	-	d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Myxococcaceae;g__;s__	ESV1536.1459;tax=d:Bacteria,p:Proteobacteria,c:Deltaproteobacteria,o:Myxococcales,f:midas_f_807,g:midas_g_1536,s:midas_s_1536;	95.9	1470	FPLS01061730.7.1517 Bacteria;Myxococcota;Myxococcia;Myxococcales;Myxococcaceae;uncultured;metagenome	95.2	1528	0.4848752	SY
icaA	EsbW_18-Q3-R4-48_MAXAC.252_05587	EsbW_18-Q3-R4-48_MAXAC.252	5587	21.357	398	297	8	6	390	21	415	1.53e-68	231	tig00006834-10-3531540	106540	108096	+	d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Myxococcaceae;g__;s__	ESV1536.1459;tax=d:Bacteria,p:Proteobacteria,c:Deltaproteobacteria,o:Myxococcales,f:midas_f_807,g:midas_g_1536,s:midas_s_1536;	95.9	1470	FPLS01061730.7.1517 Bacteria;Myxococcota;Myxococcia;Myxococcales;Myxococcaceae;uncultured;metagenome	95.2	1528	0.4848752	SY
icaA	EsbW_18-Q3-R4-48_MAXAC.252_06109	EsbW_18-Q3-R4-48_MAXAC.252	6109	20.513	195	149	4	47	239	4	194	1.27e-20	97.8	tig00007114-10-2937120	77838	78827	+	d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Myxococcaceae;g__;s__	ESV1536.1459;tax=d:Bacteria,p:Proteobacteria,c:Deltaproteobacteria,o:Myxococcales,f:midas_f_807,g:midas_g_1536,s:midas_s_1536;	95.9	1470	FPLS01061730.7.1517 Bacteria;Myxococcota;Myxococcia;Myxococcales;Myxococcaceae;uncultured;metagenome	95.2	1528	0.4848752	SY
icaB	EsbW_18-Q3-R4-48_MAXAC.252_06225	EsbW_18-Q3-R4-48_MAXAC.252	6225	21.138	246	143	9	45	278	2	208	6.6e-46	159	tig00007114-10-2937120	216928	217605	+	d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Myxococcaceae;g__;s__	ESV1536.1459;tax=d:Bacteria,p:Proteobacteria,c:Deltaproteobacteria,o:Myxococcales,f:midas_f_807,g:midas_g_1536,s:midas_s_1536;	95.9	1470	FPLS01061730.7.1517 Bacteria;Myxococcota;Myxococcia;Myxococcales;Myxococcaceae;uncultured;metagenome	95.2	1528	0.4848752	MOD
icaA	EsbW_18-Q3-R4-48_MAXAC.252_07440	EsbW_18-Q3-R4-48_MAXAC.252	7440	21.053	114	80	3	51	161	12	118	1e-11	73.1	tig00012604-10-1883260	101538	103466	+	d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Myxococcaceae;g__;s__	ESV1536.1459;tax=d:Bacteria,p:Proteobacteria,c:Deltaproteobacteria,o:Myxococcales,f:midas_f_807,g:midas_g_1536,s:midas_s_1536;	95.9	1470	FPLS01061730.7.1517 Bacteria;Myxococcota;Myxococcia;Myxococcales;Myxococcaceae;uncultured;metagenome	95.2	1528	0.4848752	SY
icaB	EsbW_18-Q3-R4-48_MAXAC.252_08116	EsbW_18-Q3-R4-48_MAXAC.252	8116	20.571	175	126	4	108	282	290	451	2.46e-28	119	tig00016962-10-875630	60121	61659	+	d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Myxococcaceae;g__;s__	ESV1536.1459;tax=d:Bacteria,p:Proteobacteria,c:Deltaproteobacteria,o:Myxococcales,f:midas_f_807,g:midas_g_1536,s:midas_s_1536;	95.9	1470	FPLS01061730.7.1517 Bacteria;Myxococcota;Myxococcia;Myxococcales;Myxococcaceae;uncultured;metagenome	95.2	1528	0.4848752	MOD
icaA	EsbW_18-Q3-R4-48_MAXAC.252_08569	EsbW_18-Q3-R4-48_MAXAC.252	8569	21.782	101	72	2	53	153	1	94	3.18e-09	64.6	tig00021296-10-730150	37732	39084	+	d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Myxococcaceae;g__;s__	ESV1536.1459;tax=d:Bacteria,p:Proteobacteria,c:Deltaproteobacteria,o:Myxococcales,f:midas_f_807,g:midas_g_1536,s:midas_s_1536;	95.9	1470	FPLS01061730.7.1517 Bacteria;Myxococcota;Myxococcia;Myxococcales;Myxococcaceae;uncultured;metagenome	95.2	1528	0.4848752	SY
icaA	EsbW_18-Q3-R4-48_MAXAC.253_01219	EsbW_18-Q3-R4-48_MAXAC.253	1219	20.69	464	308	9	5	412	14	473	6.61e-55	194	tig00000676-10-15360320	1447657	1449084	-	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767-A;f__2013-40CM-41-45;g__;s__	ESV573.1445;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Sphingobacteriales,f:AKYH767,g:midas_g_300,s:midas_s_300;	100	1445	FPLP01000248.4.1486 Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;AKYH767;metagenome	99.7	1483	NA	SY
icaA	EsbW_18-Q3-R4-48_MAXAC.253_03665	EsbW_18-Q3-R4-48_MAXAC.253	3665	24.737	190	123	6	46	230	1	175	7.17e-24	105	tig00251076-10-1192690	107629	108384	+	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767-A;f__2013-40CM-41-45;g__;s__	ESV573.1445;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Sphingobacteriales,f:AKYH767,g:midas_g_300,s:midas_s_300;	100	1445	FPLP01000248.4.1486 Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;AKYH767;metagenome	99.7	1483	NA	SY
icaA	EsbW_18-Q3-R4-48_MAXAC.253_03666	EsbW_18-Q3-R4-48_MAXAC.253	3666	20.615	325	237	7	41	349	2	321	6.87e-32	128	tig00251076-10-1192690	108394	109359	+	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767-A;f__2013-40CM-41-45;g__;s__	ESV573.1445;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Sphingobacteriales,f:AKYH767,g:midas_g_300,s:midas_s_300;	100	1445	FPLP01000248.4.1486 Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;AKYH767;metagenome	99.7	1483	NA	SY
icaA	EsbW_18-Q3-R4-48_MAXAC.253_03743	EsbW_18-Q3-R4-48_MAXAC.253	3743	21.717	198	141	3	46	240	2	188	6.93e-28	117	tig00251078-10-927390	42671	43579	-	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767-A;f__2013-40CM-41-45;g__;s__	ESV573.1445;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Sphingobacteriales,f:AKYH767,g:midas_g_300,s:midas_s_300;	100	1445	FPLP01000248.4.1486 Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;AKYH767;metagenome	99.7	1483	NA	SY
icaA	EsbW_18-Q3-R4-48_MAXAC.253_03744	EsbW_18-Q3-R4-48_MAXAC.253	3744	21.912	251	183	5	44	293	3	241	1.65e-30	125	tig00251078-10-927390	43587	44582	-	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767-A;f__2013-40CM-41-45;g__;s__	ESV573.1445;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Sphingobacteriales,f:AKYH767,g:midas_g_300,s:midas_s_300;	100	1445	FPLP01000248.4.1486 Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;AKYH767;metagenome	99.7	1483	NA	SY
icaA	EsbW_18-Q3-R4-48_MAXAC.267_cln_00260	EsbW_18-Q3-R4-48_MAXAC.267_cln	260	20.673	208	157	4	44	245	2	207	2.36e-23	103	tig00000198-10-11108440	280649	281431	+	d__Bacteria;p__Patescibacteria;c__Paceibacteria_A;o__Moranbacterales;f__UBA1568;g__;s__	ESV5033.1440;tax=d:Bacteria,p:Patescibacteria,c:ABY1,o:Ca_Falkowbacteria,f:midas_f_5033,g:midas_g_5033,s:midas_s_5033;	71.5	1482	JN038963.1.1449 Bacteria;Patescibacteria;Parcubacteria;Candidatus Moranbacteria;uncultured bacterium	83.8	1455	0.3714334	SY
icaA	EsbW_18-Q3-R4-48_MAXAC.267_cln_00448	EsbW_18-Q3-R4-48_MAXAC.267_cln	448	22.222	225	156	6	47	263	3	216	4.61e-31	125	tig00000198-10-11108440	470318	471124	-	d__Bacteria;p__Patescibacteria;c__Paceibacteria_A;o__Moranbacterales;f__UBA1568;g__;s__	ESV5033.1440;tax=d:Bacteria,p:Patescibacteria,c:ABY1,o:Ca_Falkowbacteria,f:midas_f_5033,g:midas_g_5033,s:midas_s_5033;	71.5	1482	JN038963.1.1449 Bacteria;Patescibacteria;Parcubacteria;Candidatus Moranbacteria;uncultured bacterium	83.8	1455	0.3714334	SY
icaA	EsbW_18-Q3-R4-48_MAXAC.267_cln_00826	EsbW_18-Q3-R4-48_MAXAC.267_cln	826	21.769	294	195	10	48	320	5	284	1.98e-15	82.4	tig00000198-10-11108440	834843	835739	-	d__Bacteria;p__Patescibacteria;c__Paceibacteria_A;o__Moranbacterales;f__UBA1568;g__;s__	ESV5033.1440;tax=d:Bacteria,p:Patescibacteria,c:ABY1,o:Ca_Falkowbacteria,f:midas_f_5033,g:midas_g_5033,s:midas_s_5033;	71.5	1482	JN038963.1.1449 Bacteria;Patescibacteria;Parcubacteria;Candidatus Moranbacteria;uncultured bacterium	83.8	1455	0.3714334	SY
icaA	EsbW_18-Q3-R4-48_MAXAC.267_cln_00830	EsbW_18-Q3-R4-48_MAXAC.267_cln	830	22.222	216	158	4	29	239	405	615	1.23e-28	124	tig00000198-10-11108440	841392	843389	-	d__Bacteria;p__Patescibacteria;c__Paceibacteria_A;o__Moranbacterales;f__UBA1568;g__;s__	ESV5033.1440;tax=d:Bacteria,p:Patescibacteria,c:ABY1,o:Ca_Falkowbacteria,f:midas_f_5033,g:midas_g_5033,s:midas_s_5033;	71.5	1482	JN038963.1.1449 Bacteria;Patescibacteria;Parcubacteria;Candidatus Moranbacteria;uncultured bacterium	83.8	1455	0.3714334	SY
icaA	EsbW_18-Q3-R4-48_MAXAC.267_cln_00965	EsbW_18-Q3-R4-48_MAXAC.267_cln	965	21.226	212	158	4	47	251	5	214	6.33e-24	106	tig00000198-10-11108440	975799	976668	-	d__Bacteria;p__Patescibacteria;c__Paceibacteria_A;o__Moranbacterales;f__UBA1568;g__;s__	ESV5033.1440;tax=d:Bacteria,p:Patescibacteria,c:ABY1,o:Ca_Falkowbacteria,f:midas_f_5033,g:midas_g_5033,s:midas_s_5033;	71.5	1482	JN038963.1.1449 Bacteria;Patescibacteria;Parcubacteria;Candidatus Moranbacteria;uncultured bacterium	83.8	1455	0.3714334	SY
icaA	EsbW_18-Q3-R4-48_MAXAC.278_cln_00039	EsbW_18-Q3-R4-48_MAXAC.278_cln	39	23.308	399	292	5	17	407	731	1123	4.68e-72	250	tig00000382-10-12163200	42406	45801	+	d__Bacteria;p__Patescibacteria;c__Paceibacteria_A;o__Moranbacterales;f__UBA1568;g__;s__	ESV6199.1440;tax=d:Bacteria,p:Patescibacteria,c:ABY1,o:Ca_Falkowbacteria,f:midas_f_5033,g:midas_g_5033,s:midas_s_5033;	70.6	1560	HQ166700.1.1493 Bacteria;Patescibacteria;Parcubacteria;Candidatus Moranbacteria;uncultured bacterium	89.1	1571	0.2791244	SY
icaA	EsbW_18-Q3-R4-48_MAXAC.278_cln_00406	EsbW_18-Q3-R4-48_MAXAC.278_cln	406	22.018	218	157	6	51	264	5	213	4.38e-25	108	tig00000382-10-12163200	405382	406170	-	d__Bacteria;p__Patescibacteria;c__Paceibacteria_A;o__Moranbacterales;f__UBA1568;g__;s__	ESV6199.1440;tax=d:Bacteria,p:Patescibacteria,c:ABY1,o:Ca_Falkowbacteria,f:midas_f_5033,g:midas_g_5033,s:midas_s_5033;	70.6	1560	HQ166700.1.1493 Bacteria;Patescibacteria;Parcubacteria;Candidatus Moranbacteria;uncultured bacterium	89.1	1571	0.2791244	SY
icaA	EsbW_18-Q3-R4-48_MAXAC.278_cln_00779	EsbW_18-Q3-R4-48_MAXAC.278_cln	779	23.99	421	293	11	3	408	12	420	1.22e-59	205	tig00000382-10-12163200	752238	753506	+	d__Bacteria;p__Patescibacteria;c__Paceibacteria_A;o__Moranbacterales;f__UBA1568;g__;s__	ESV6199.1440;tax=d:Bacteria,p:Patescibacteria,c:ABY1,o:Ca_Falkowbacteria,f:midas_f_5033,g:midas_g_5033,s:midas_s_5033;	70.6	1560	HQ166700.1.1493 Bacteria;Patescibacteria;Parcubacteria;Candidatus Moranbacteria;uncultured bacterium	89.1	1571	0.2791244	SY
icaA	EsbW_18-Q3-R4-48_MAXAC.278_cln_00990	EsbW_18-Q3-R4-48_MAXAC.278_cln	990	20.488	205	155	4	47	245	5	207	3.03e-19	92	tig00000382-10-12163200	928877	929623	-	d__Bacteria;p__Patescibacteria;c__Paceibacteria_A;o__Moranbacterales;f__UBA1568;g__;s__	ESV6199.1440;tax=d:Bacteria,p:Patescibacteria,c:ABY1,o:Ca_Falkowbacteria,f:midas_f_5033,g:midas_g_5033,s:midas_s_5033;	70.6	1560	HQ166700.1.1493 Bacteria;Patescibacteria;Parcubacteria;Candidatus Moranbacteria;uncultured bacterium	89.1	1571	0.2791244	SY
icaA	EsbW_18-Q3-R4-48_MAXAC.278_cln_01274	EsbW_18-Q3-R4-48_MAXAC.278_cln	1274	20.588	204	139	5	48	242	5	194	9.94e-18	88.1	tig00000382-10-12163200	1195242	1196024	+	d__Bacteria;p__Patescibacteria;c__Paceibacteria_A;o__Moranbacterales;f__UBA1568;g__;s__	ESV6199.1440;tax=d:Bacteria,p:Patescibacteria,c:ABY1,o:Ca_Falkowbacteria,f:midas_f_5033,g:midas_g_5033,s:midas_s_5033;	70.6	1560	HQ166700.1.1493 Bacteria;Patescibacteria;Parcubacteria;Candidatus Moranbacteria;uncultured bacterium	89.1	1571	0.2791244	SY
icaA	EsbW_18-Q3-R4-48_MAXAC.279_cln_00646	EsbW_18-Q3-R4-48_MAXAC.279_cln	646	25.688	109	74	2	47	155	6	107	2.23e-09	65.4	tig00000033-10-27446370	528047	529516	+	d__Bacteria;p__UBA10199;c__UBA10199;o__2-02-FULL-50-16;f__;g__;s__	ESV9396.1475;tax=d:Bacteria,p:Proteobacteria,c:Deltaproteobacteria,o:PB19,f:midas_f_2377,g:midas_g_9396,s:midas_s_9396;	82.9	1482	KC551600.1.1472 Bacteria;Myxococcota;bacteriap25;uncultured bacterium	98.2	1473	0.08128182	SY
icaA	EsbW_18-Q3-R4-48_MAXAC.279_cln_02814	EsbW_18-Q3-R4-48_MAXAC.279_cln	2814	23.077	91	61	3	7	88	371	461	7.3e-07	57.3	tig00000033-10-27446370	2469350	2470834	+	d__Bacteria;p__UBA10199;c__UBA10199;o__2-02-FULL-50-16;f__;g__;s__	ESV9396.1475;tax=d:Bacteria,p:Proteobacteria,c:Deltaproteobacteria,o:PB19,f:midas_f_2377,g:midas_g_9396,s:midas_s_9396;	82.9	1482	KC551600.1.1472 Bacteria;Myxococcota;bacteriap25;uncultured bacterium	98.2	1473	0.08128182	SY
